observation --- [9, 114, 732, 856, 867] info --- {'sequence': ['N238', 'N355', 'N390', 'N603', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.928083419799805 logZ --- -0.020236538723111153
observation --- [54, 228, 754, 455, 867] info --- {'sequence': ['N93', 'N200', 'N194', 'N564', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.787154197692871 logZ --- -0.020236538723111153
observation --- [674, 848, 46, 376, 867] info --- {'sequence': ['N32', 'N581', 'N470', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.781752109527588 logZ --- -0.02076607570052147
observation --- [226, 559, 308, 114, 867] info --- {'sequence': ['N267', 'N129', 'N193', 'N355', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.13083028793335 logZ --- -0.02076607570052147
observation --- [102, 501, 541, 818, 867] info --- {'sequence': ['N395', 'N91', 'N87', 'N335', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.758208990097046 logZ --- -0.02076607570052147
observation --- [88, 835, 324, 101, 867] info --- {'sequence': ['N168', 'N689', 'N42', 'N303', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.436679840087891 logZ --- -0.02076607570052147
observation --- [552, 248, 81, 515, 867] info --- {'sequence': ['N305', 'N174', 'N276', 'N71', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.084527969360352 logZ --- -0.02076607570052147
observation --- [370, 361, 41, 439, 867] info --- {'sequence': ['N256', 'N424', 'N551', 'N46', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.641109943389893 logZ --- -0.021688129752874374
observation --- [91, 172, 734, 732, 867] info --- {'sequence': ['N307', 'N409', 'N448', 'N390', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.9196648597717285 logZ --- -0.021688129752874374
observation --- [91, 665, 754, 239, 867] info --- {'sequence': ['N307', 'N342', 'N194', 'N420', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.975586414337158 logZ --- -0.021688129752874374
observation --- [272, 324, 729, 697, 867] info --- {'sequence': ['N393', 'N42', 'N12', 'N623', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.004968166351318 logZ --- -0.021688129752874374
observation --- [129, 248, 306, 661, 867] info --- {'sequence': ['N52', 'N174', 'N614', 'N597', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.017941474914551 logZ --- -0.021688129752874374
observation --- [272, 114, 123, 574, 867] info --- {'sequence': ['N393', 'N355', 'N90', 'N127', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.766279935836792 logZ --- -0.022935332730412483
observation --- [562, 665, 576, 848, 867] info --- {'sequence': ['N68', 'N342', 'N455', 'N581', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.9818949699401855 logZ --- -0.022935332730412483
observation --- [288, 593, 172, 307, 867] info --- {'sequence': ['N700', 'N301', 'N409', 'N688', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.303823232650757 logZ --- -0.022935332730412483
observation --- [386, 144, 146, 137, 867] info --- {'sequence': ['N514', 'N257', 'N503', 'N387', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.056607723236084 logZ --- -0.022935332730412483
observation --- [569, 139, 361, 373, 867] info --- {'sequence': ['N434', 'N44', 'N424', 'N538', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.071013927459717 logZ --- -0.022935332730412483
observation --- [50, 407, 856, 324, 867] info --- {'sequence': ['N435', 'N255', 'N603', 'N42', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.580566883087158 logZ --- -0.02445237711071968
observation --- [464, 231, 15, 729, 867] info --- {'sequence': ['N662', 'N211', 'N207', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.9496660232543945 logZ --- -0.02445237711071968
observation --- [85, 146, 239, 767, 867] info --- {'sequence': ['N218', 'N503', 'N420', 'N259', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.592987060546875 logZ --- -0.02445237711071968
observation --- [113, 576, 732, 211, 867] info --- {'sequence': ['N515', 'N455', 'N390', 'N500', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.778103828430176 logZ --- -0.02445237711071968
observation --- [537, 137, 376, 233, 867] info --- {'sequence': ['N215', 'N387', 'N201', 'N43', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.166737079620361 logZ --- -0.02445237711071968
observation --- [387, 729, 31, 576, 867] info --- {'sequence': ['N113', 'N12', 'N616', 'N455', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.981456279754639 logZ --- -0.02627723477780819
observation --- [372, 729, 97, 690, 867] info --- {'sequence': ['N607', 'N12', 'N112', 'N62', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0358261151933732 loss --- 281.4772033691406 logZ --- -0.02627723477780819
observation --- [406, 186, 376, 171, 867] info --- {'sequence': ['N367', 'N561', 'N201', 'N100', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.162228534764192 loss --- 293.843994140625 logZ --- -0.02627723477780819
observation --- [552, 324, 211, 527, 867] info --- {'sequence': ['N305', 'N42', 'N500', 'N471', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.6941142082214355 logZ --- -0.02627723477780819
observation --- [406, 566, 760, 186, 867] info --- {'sequence': ['N367', 'N17', 'N513', 'N561', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0177424712305063 loss --- 309.07940673828125 logZ --- -0.02627723477780819
observation --- [433, 697, 789, 114, 867] info --- {'sequence': ['N649', 'N623', 'N549', 'N355', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.7966012954711914 logZ --- -0.026154737919569016
observation --- [449, 711, 144, 376, 867] info --- {'sequence': ['N562', 'N522', 'N257', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 10.47333812713623 logZ --- -0.026154737919569016
observation --- [814, 818, 697, 105, 867] info --- {'sequence': ['N190', 'N335', 'N623', 'N417', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.5120770931243896 logZ --- -0.026154737919569016
observation --- [814, 493, 559, 601, 867] info --- {'sequence': ['N190', 'N557', 'N129', 'N128', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.4597039222717285 logZ --- -0.026154737919569016
observation --- [317, 535, 114, 390, 867] info --- {'sequence': ['N2', 'N136', 'N355', 'N330', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.492648601531982 logZ --- -0.026154737919569016
observation --- [569, 734, 479, 306, 867] info --- {'sequence': ['N434', 'N448', 'N624', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.759156227111816 logZ --- -0.026443665847182274
observation --- [449, 314, 712, 711, 867] info --- {'sequence': ['N562', 'N365', 'N665', 'N522', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.483859539031982 logZ --- -0.026443665847182274
observation --- [810, 114, 566, 326, 867] info --- {'sequence': ['N109', 'N355', 'N17', 'N710', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.537449836730957 logZ --- -0.026443665847182274
observation --- [674, 734, 145, 640, 867] info --- {'sequence': ['N32', 'N448', 'N263', 'N460', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.405756950378418 logZ --- -0.026443665847182274
observation --- [428, 308, 306, 172, 867] info --- {'sequence': ['N492', 'N193', 'N614', 'N409', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.049770832061768 logZ --- -0.026443665847182274
observation --- [179, 289, 145, 734, 867] info --- {'sequence': ['N161', 'N580', 'N263', 'N448', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.5098958015441895 logZ --- -0.027108188718557358
observation --- [50, 164, 211, 131, 867] info --- {'sequence': ['N435', 'N292', 'N500', 'N413', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.322192192077637 logZ --- -0.027108188718557358
observation --- [617, 767, 234, 665, 867] info --- {'sequence': ['N346', 'N259', 'N153', 'N342', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.079881429672241 logZ --- -0.027108188718557358
observation --- [523, 375, 247, 644, 867] info --- {'sequence': ['N188', 'N288', 'N524', 'N644', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.175663948059082 logZ --- -0.027108188718557358
observation --- [718, 711, 848, 754, 867] info --- {'sequence': ['N388', 'N522', 'N581', 'N194', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.436691761016846 logZ --- -0.027108188718557358
observation --- [90, 501, 164, 711, 867] info --- {'sequence': ['N450', 'N91', 'N292', 'N522', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.992757797241211 logZ --- -0.02815387025475502
observation --- [272, 361, 248, 323, 867] info --- {'sequence': ['N393', 'N424', 'N174', 'N89', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.242278575897217 logZ --- -0.02815387025475502
observation --- [50, 760, 376, 238, 867] info --- {'sequence': ['N435', 'N513', 'N201', 'N468', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.014503479003906 logZ --- -0.02815387025475502
observation --- [433, 697, 82, 390, 867] info --- {'sequence': ['N649', 'N623', 'N718', 'N330', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.1635680198669434 logZ --- -0.02815387025475502
observation --- [710, 230, 732, 407, 867] info --- {'sequence': ['N404', 'N654', 'N390', 'N255', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.616060256958008 logZ --- -0.02815387025475502
observation --- [159, 665, 230, 228, 867] info --- {'sequence': ['N461', 'N342', 'N654', 'N200', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.064920902252197 logZ --- -0.0295236986130476
observation --- [263, 818, 306, 261, 867] info --- {'sequence': ['N76', 'N335', 'N614', 'N618', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0156118420266909 loss --- 320.55010986328125 logZ --- -0.0295236986130476
observation --- [761, 541, 479, 306, 867] info --- {'sequence': ['N327', 'N87', 'N624', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.7914109230041504 logZ --- -0.0295236986130476
observation --- [674, 640, 760, 376, 867] info --- {'sequence': ['N32', 'N460', 'N513', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.047173500061035 logZ --- -0.0295236986130476
observation --- [666, 479, 697, 323, 867] info --- {'sequence': ['N466', 'N624', 'N623', 'N89', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 1.892781376838684 logZ --- -0.0295236986130476
observation --- [88, 390, 49, 385, 867] info --- {'sequence': ['N168', 'N330', 'N498', 'N454', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.6326839923858643 logZ --- -0.0303709227591753
observation --- [365, 373, 690, 306, 867] info --- {'sequence': ['N184', 'N538', 'N62', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.4678521156311035 logZ --- -0.0303709227591753
observation --- [9, 139, 736, 97, 867] info --- {'sequence': ['N238', 'N44', 'N631', 'N112', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.040456771850586 logZ --- -0.0303709227591753
observation --- [714, 690, 137, 202, 867] info --- {'sequence': ['N697', 'N62', 'N387', 'N376', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.7813053131103516 logZ --- -0.0303709227591753
observation --- [57, 97, 261, 644, 867] info --- {'sequence': ['N34', 'N112', 'N618', 'N644', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.3615007400512695 logZ --- -0.0303709227591753
observation --- [90, 527, 137, 661, 867] info --- {'sequence': ['N450', 'N471', 'N387', 'N597', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.9987945556640625 logZ --- -0.031513512134552
observation --- [85, 535, 697, 145, 867] info --- {'sequence': ['N218', 'N136', 'N623', 'N263', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.249045372009277 logZ --- -0.031513512134552
observation --- [454, 49, 31, 164, 867] info --- {'sequence': ['N520', 'N498', 'N616', 'N292', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.3291215896606445 logZ --- -0.031513512134552
observation --- [222, 171, 332, 234, 867] info --- {'sequence': ['N385', 'N100', 'N399', 'N153', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.649891376495361 logZ --- -0.031513512134552
observation --- [102, 690, 137, 306, 867] info --- {'sequence': ['N395', 'N62', 'N387', 'N614', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.557615280151367 logZ --- -0.031513512134552
observation --- [372, 501, 541, 754, 867] info --- {'sequence': ['N607', 'N91', 'N87', 'N194', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.519382953643799 logZ --- -0.03293205425143242
observation --- [372, 308, 228, 385, 867] info --- {'sequence': ['N607', 'N193', 'N200', 'N454', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 10.028848648071289 logZ --- -0.03293205425143242
observation --- [490, 509, 760, 461, 867] info --- {'sequence': ['N158', 'N202', 'N513', 'N359', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.038268566131592 logZ --- -0.03293205425143242
observation --- [387, 478, 690, 734, 867] info --- {'sequence': ['N113', 'N4', 'N62', 'N448', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.641694068908691 logZ --- -0.03293205425143242
observation --- [102, 601, 105, 757, 867] info --- {'sequence': ['N395', 'N128', 'N417', 'N464', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.736144542694092 logZ --- -0.03293205425143242
observation --- [569, 307, 49, 308, 867] info --- {'sequence': ['N434', 'N688', 'N498', 'N193', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.9904232025146484 logZ --- -0.03465589880943298
observation --- [814, 308, 501, 97, 867] info --- {'sequence': ['N190', 'N193', 'N91', 'N112', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.216362953186035 logZ --- -0.03465589880943298
observation --- [659, 690, 248, 172, 867] info --- {'sequence': ['N313', 'N62', 'N174', 'N409', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.274233341217041 logZ --- -0.03465589880943298
observation --- [263, 172, 290, 644, 867] info --- {'sequence': ['N76', 'N409', 'N512', 'N644', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.639413356781006 logZ --- -0.03465589880943298
observation --- [756, 439, 407, 754, 867] info --- {'sequence': ['N627', 'N46', 'N255', 'N194', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.4105429649353027 logZ --- -0.03465589880943298
observation --- [386, 145, 566, 576, 867] info --- {'sequence': ['N514', 'N263', 'N17', 'N455', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.213063716888428 logZ --- -0.03664897754788399
observation --- [9, 733, 712, 525, 867] info --- {'sequence': ['N238', 'N445', 'N665', 'N525', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.874415874481201 logZ --- -0.03664897754788399
observation --- [85, 789, 493, 137, 867] info --- {'sequence': ['N218', 'N549', 'N557', 'N387', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 1.9829822778701782 logZ --- -0.03664897754788399
observation --- [558, 760, 527, 593, 867] info --- {'sequence': ['N3', 'N513', 'N471', 'N301', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.00380277633667 logZ --- -0.03664897754788399
observation --- [598, 30, 228, 352, 867] info --- {'sequence': ['N312', 'N29', 'N200', 'N534', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.632385730743408 logZ --- -0.03664897754788399
observation --- [317, 248, 202, 501, 867] info --- {'sequence': ['N2', 'N174', 'N376', 'N91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.958124160766602 logZ --- -0.03885020315647125
observation --- [714, 848, 501, 233, 867] info --- {'sequence': ['N697', 'N581', 'N91', 'N43', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.942866325378418 logZ --- -0.03885020315647125
observation --- [674, 172, 101, 856, 867] info --- {'sequence': ['N32', 'N409', 'N303', 'N603', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.6842472553253174 logZ --- -0.03885020315647125
observation --- [464, 231, 705, 307, 867] info --- {'sequence': ['N662', 'N211', 'N539', 'N688', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.0167217824495844 loss --- 312.50958251953125 logZ --- -0.03885020315647125
observation --- [710, 711, 407, 732, 867] info --- {'sequence': ['N404', 'N522', 'N255', 'N390', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.863224506378174 logZ --- -0.03885020315647125
observation --- [406, 525, 376, 644, 867] info --- {'sequence': ['N367', 'N525', 'N201', 'N644', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.242518828662905 loss --- 282.3504638671875 logZ --- -0.040508538484573364
observation --- [714, 234, 566, 30, 867] info --- {'sequence': ['N697', 'N153', 'N17', 'N29', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 1.9983807802200317 logZ --- -0.040508538484573364
observation --- [9, 164, 559, 601, 867] info --- {'sequence': ['N238', 'N292', 'N129', 'N128', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.637732982635498 logZ --- -0.040508538484573364
observation --- [464, 141, 642, 767, 867] info --- {'sequence': ['N662', 'N13', 'N27', 'N259', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 1.1970851584432582 loss --- 292.1883239746094 logZ --- -0.040508538484573364
observation --- [814, 332, 705, 376, 867] info --- {'sequence': ['N190', 'N399', 'N539', 'N201', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.761866092681885 logZ --- -0.040508538484573364
observation --- [226, 705, 757, 732, 867] info --- {'sequence': ['N267', 'N539', 'N464', 'N390', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.904869318008423 logZ --- -0.04096951708197594
observation --- [91, 373, 230, 49, 867] info --- {'sequence': ['N307', 'N538', 'N654', 'N498', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.2621724605560303 logZ --- -0.04096951708197594
observation --- [90, 729, 642, 97, 867] info --- {'sequence': ['N450', 'N12', 'N27', 'N112', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.020790100097656 logZ --- -0.04096951708197594
observation --- [558, 172, 308, 856, 867] info --- {'sequence': ['N3', 'N409', 'N193', 'N603', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.997925043106079 logZ --- -0.04096951708197594
observation --- [288, 81, 493, 324, 867] info --- {'sequence': ['N700', 'N276', 'N557', 'N42', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.4609789848327637 logZ --- -0.04096951708197594
observation --- [370, 455, 593, 238, 867] info --- {'sequence': ['N256', 'N564', 'N301', 'N468', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.917774677276611 logZ --- -0.041774895042181015
observation --- [666, 734, 332, 238, 867] info --- {'sequence': ['N466', 'N448', 'N399', 'N468', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 7.5266337394714355 logZ --- -0.041774895042181015
observation --- [54, 439, 830, 712, 867] info --- {'sequence': ['N93', 'N46', 'N282', 'N665', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.323970317840576 logZ --- -0.041774895042181015
observation --- [674, 527, 697, 754, 867] info --- {'sequence': ['N32', 'N471', 'N623', 'N194', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.4393250942230225 logZ --- -0.041774895042181015
observation --- [28, 661, 30, 757, 867] info --- {'sequence': ['N39', 'N597', 'N29', 'N464', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.344048023223877 logZ --- -0.041774895042181015
observation --- [91, 30, 49, 479, 867] info --- {'sequence': ['N307', 'N29', 'N498', 'N624', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.2188830375671387 logZ --- -0.04292578995227814
observation --- [433, 82, 41, 131, 867] info --- {'sequence': ['N649', 'N718', 'N551', 'N413', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.206920623779297 logZ --- -0.04292578995227814
observation --- [834, 640, 732, 760, 867] info --- {'sequence': ['N371', 'N460', 'N390', 'N513', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.130797386169434 logZ --- -0.04292578995227814
observation --- [449, 661, 128, 593, 867] info --- {'sequence': ['N562', 'N597', 'N317', 'N301', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.009479284286499 logZ --- -0.04292578995227814
observation --- [88, 144, 145, 736, 867] info --- {'sequence': ['N168', 'N257', 'N263', 'N631', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.642219543457031 logZ --- -0.04292578995227814
observation --- [102, 479, 114, 439, 867] info --- {'sequence': ['N395', 'N624', 'N355', 'N46', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 1.9076471328735352 logZ --- -0.0443398579955101
observation --- [113, 101, 665, 49, 867] info --- {'sequence': ['N515', 'N303', 'N342', 'N498', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.456176280975342 logZ --- -0.0443398579955101
observation --- [44, 101, 137, 642, 867] info --- {'sequence': ['N719', 'N303', 'N387', 'N27', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.326355934143066 logZ --- -0.0443398579955101
observation --- [265, 757, 734, 760, 867] info --- {'sequence': ['N398', 'N464', 'N448', 'N513', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.400449752807617 logZ --- -0.0443398579955101
observation --- [449, 566, 478, 230, 867] info --- {'sequence': ['N562', 'N17', 'N4', 'N654', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 3.765770673751831 logZ --- -0.0443398579955101
observation --- [244, 455, 376, 501, 867] info --- {'sequence': ['N601', 'N564', 'N201', 'N91', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 9.724564552307129 logZ --- -0.04599662125110626
observation --- [317, 49, 493, 41, 867] info --- {'sequence': ['N2', 'N498', 'N557', 'N551', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 4.196743011474609 logZ --- -0.04599662125110626
observation --- [718, 835, 231, 515, 867] info --- {'sequence': ['N388', 'N689', 'N211', 'N71', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.894590854644775 logZ --- -0.04599662125110626
observation --- [653, 574, 261, 289, 867] info --- {'sequence': ['N600', 'N127', 'N618', 'N580', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.6575751304626465 logZ --- -0.04599662125110626
observation --- [562, 82, 49, 326, 867] info --- {'sequence': ['N68', 'N718', 'N498', 'N710', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 2.394291877746582 logZ --- -0.04599662125110626
observation --- [653, 211, 248, 848, 867] info --- {'sequence': ['N600', 'N500', 'N174', 'N581', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 5.484048366546631 logZ --- -0.047898080199956894
observation --- [617, 376, 82, 642, 867] info --- {'sequence': ['N346', 'N201', 'N718', 'N27', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 6.733150482177734 logZ --- -0.047898080199956894
observation --- [134, 308, 376, 729, 867] info --- {'sequence': ['N693', 'N193', 'N201', 'N12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.103367805480957 logZ --- -0.047898080199956894
observation --- [54, 566, 559, 131, 867] info --- {'sequence': ['N93', 'N17', 'N129', 'N413', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 8.271570205688477 logZ --- -0.047898080199956894
