observation --- [756, 326, 767, 509, 112, 42, 293, 868] info --- {'sequence': ['N627', 'N710', 'N259', 'N202', 'E37', 'E160', 'E9', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0914945715785087 loss --- 670.2780151367188 logZ --- 5.658261299133301
observation --- [222, 690, 509, 711, 808, 477, 408, 868] info --- {'sequence': ['N385', 'N62', 'N202', 'N522', 'E2', 'E169', 'E152', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1574534340002778 loss --- 754.0438232421875 logZ --- 5.66281270980835
observation --- [44, 576, 535, 729, 779, 79, 836, 868] info --- {'sequence': ['N719', 'N455', 'N136', 'N12', 'E51', 'E223', 'E128', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1282078045493524 loss --- 762.5270385742188 logZ --- 5.66281270980835
observation --- [428, 767, 41, 732, 494, 567, 402, 868] info --- {'sequence': ['N492', 'N259', 'N551', 'N390', 'E165', 'E3', 'E61', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1494946457008166 loss --- 862.4655151367188 logZ --- 5.66281270980835
observation --- [834, 541, 580, 137, 29, 620, 112, 868] info --- {'sequence': ['N371', 'N87', 'N223', 'N387', 'E180', 'E229', 'E37', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 40.65961837768555 logZ --- 5.66281270980835
observation --- [370, 734, 373, 151, 606, 774, 716, 868] info --- {'sequence': ['N256', 'N448', 'N538', 'N575', 'E110', 'E161', 'E196', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0894398900381006 loss --- 781.3786010742188 logZ --- 5.66281270980835
observation --- [617, 141, 535, 375, 285, 400, 112, 868] info --- {'sequence': ['N346', 'N13', 'N136', 'N288', 'E57', 'E63', 'E37', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 65.18290710449219 logZ --- 5.667391777038574
observation --- [449, 332, 114, 145, 40, 17, 366, 868] info --- {'sequence': ['N562', 'N399', 'N355', 'N263', 'E123', 'E219', 'E170', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0081926686409435 loss --- 730.1513671875 logZ --- 5.667391777038574
observation --- [372, 566, 732, 306, 400, 589, 662, 868] info --- {'sequence': ['N607', 'N17', 'N390', 'N614', 'E63', 'E121', 'E13', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1863788142930307 loss --- 679.8997192382812 logZ --- 5.667391777038574
observation --- [34, 114, 642, 123, 813, 671, 725, 868] info --- {'sequence': ['N57', 'N355', 'N27', 'N90', 'E203', 'E97', 'E179', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3251545457112213 loss --- 841.1048583984375 logZ --- 5.667391777038574
observation --- [265, 261, 105, 501, 632, 366, 480, 868] info --- {'sequence': ['N398', 'N618', 'N417', 'N91', 'E143', 'E170', 'E176', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1096763904991054 loss --- 720.1065063476562 logZ --- 5.667391777038574
observation --- [179, 576, 574, 574, 17, 520, 270, 868] info --- {'sequence': ['N161', 'N455', 'N127', 'N127', 'E219', 'E113', 'E213', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1689165717246155 loss --- 670.9684448242188 logZ --- 5.671988487243652
observation --- [490, 332, 49, 376, 436, 120, 636, 868] info --- {'sequence': ['N158', 'N399', 'N498', 'N201', 'E208', 'E191', 'E82', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0326563206571981 loss --- 809.6502075195312 logZ --- 5.671988487243652
observation --- [834, 574, 757, 390, 613, 671, 788, 868] info --- {'sequence': ['N371', 'N127', 'N464', 'N330', 'E115', 'E97', 'E167', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.059808092871635 loss --- 752.4119262695312 logZ --- 5.671988487243652
observation --- [523, 733, 665, 525, 275, 408, 408, 868] info --- {'sequence': ['N188', 'N445', 'N342', 'N525', 'E207', 'E152', 'E152', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1538373615669872 loss --- 544.0383911132812 logZ --- 5.671988487243652
observation --- [263, 151, 852, 186, 79, 759, 817, 868] info --- {'sequence': ['N76', 'N575', 'N210', 'N561', 'E223', 'E38', 'E88', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0093030651671437 loss --- 692.5322265625 logZ --- 5.671988487243652
observation --- [464, 705, 818, 754, 643, 842, 408, 868] info --- {'sequence': ['N662', 'N539', 'N335', 'N194', 'E107', 'E68', 'E152', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3769435169675126 loss --- 697.207763671875 logZ --- 5.676659107208252
observation --- [714, 150, 150, 41, 13, 632, 270, 868] info --- {'sequence': ['N697', 'N302', 'N302', 'N551', 'E222', 'E143', 'E213', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 66.22394561767578 logZ --- 5.676659107208252
observation --- [433, 290, 455, 139, 784, 808, 755, 868] info --- {'sequence': ['N649', 'N512', 'N564', 'N44', 'E87', 'E2', 'E79', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0689038533646849 loss --- 802.6972045898438 logZ --- 5.676659107208252
observation --- [674, 439, 559, 767, 613, 649, 115, 868] info --- {'sequence': ['N32', 'N46', 'N129', 'N259', 'E115', 'E101', 'E33', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.6117403475080456 loss --- 769.4560546875 logZ --- 5.676659107208252
observation --- [90, 49, 789, 145, 725, 568, 293, 868] info --- {'sequence': ['N450', 'N498', 'N549', 'N263', 'E179', 'E154', 'E9', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3596125915316815 loss --- 751.7760620117188 logZ --- 5.676659107208252
observation --- [666, 373, 478, 390, 195, 510, 115, 868] info --- {'sequence': ['N466', 'N538', 'N4', 'N330', 'E81', 'E190', 'E33', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3214525294870156 loss --- 680.438720703125 logZ --- 5.681342601776123
observation --- [28, 789, 642, 856, 568, 862, 568, 868] info --- {'sequence': ['N39', 'N549', 'N27', 'N603', 'E154', 'E18', 'E154', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1696951380542497 loss --- 868.5759887695312 logZ --- 5.681342601776123
observation --- [558, 754, 642, 151, 328, 124, 589, 868] info --- {'sequence': ['N3', 'N194', 'N27', 'N575', 'E102', 'E135', 'E121', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 50.9178352355957 logZ --- 5.681342601776123
observation --- [806, 767, 665, 247, 243, 631, 662, 868] info --- {'sequence': ['N156', 'N259', 'N342', 'N524', 'E15', 'E187', 'E13', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1052239153059427 loss --- 671.67041015625 logZ --- 5.681342601776123
observation --- [706, 171, 767, 228, 270, 126, 548, 868] info --- {'sequence': ['N50', 'N100', 'N259', 'N200', 'E213', 'E112', 'E226', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.078495849222509 loss --- 763.5439453125 logZ --- 5.681342601776123
observation --- [714, 137, 123, 478, 592, 779, 867, 868] info --- {'sequence': ['N697', 'N387', 'N90', 'N4', 'E41', 'E51', 'none', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 93.40007781982422 logZ --- 5.686030387878418
observation --- [756, 15, 139, 390, 534, 27, 484, 868] info --- {'sequence': ['N627', 'N207', 'N44', 'N330', 'E126', 'E73', 'E109', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 106.46160888671875 logZ --- 5.686030387878418
observation --- [9, 146, 234, 41, 796, 759, 405, 868] info --- {'sequence': ['N238', 'N503', 'N153', 'N551', 'E59', 'E38', 'E119', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1563844325680261 loss --- 807.40576171875 logZ --- 5.686030387878418
observation --- [244, 144, 146, 308, 331, 805, 275, 868] info --- {'sequence': ['N601', 'N257', 'N503', 'N193', 'E20', 'E150', 'E207', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2110709501338162 loss --- 711.1113891601562 logZ --- 5.686030387878418
observation --- [57, 767, 306, 640, 774, 631, 193, 868] info --- {'sequence': ['N34', 'N259', 'N614', 'N460', 'E161', 'E187', 'E77', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3390407629697867 loss --- 791.1656494140625 logZ --- 5.686030387878418
observation --- [272, 186, 818, 479, 467, 748, 716, 868] info --- {'sequence': ['N393', 'N561', 'N335', 'N624', 'E10', 'E22', 'E196', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3111160342842443 loss --- 736.5083618164062 logZ --- 5.690670013427734
observation --- [9, 248, 202, 211, 649, 305, 135, 868] info --- {'sequence': ['N238', 'N174', 'N376', 'N500', 'E101', 'E7', 'E194', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1862763673562693 loss --- 782.6865844726562 logZ --- 5.690670013427734
observation --- [179, 211, 151, 211, 293, 315, 14, 868] info --- {'sequence': ['N161', 'N500', 'N575', 'N500', 'E9', 'E99', 'E171', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0312539482574683 loss --- 618.7803344726562 logZ --- 5.690670013427734
observation --- [569, 712, 754, 326, 639, 510, 116, 868] info --- {'sequence': ['N434', 'N665', 'N194', 'N710', 'E6', 'E190', 'E163', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.113803250892522 loss --- 728.968505859375 logZ --- 5.690670013427734
observation --- [706, 332, 574, 525, 335, 620, 639, 868] info --- {'sequence': ['N50', 'N399', 'N127', 'N525', 'E96', 'E229', 'E6', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3633560274136334 loss --- 718.812255859375 logZ --- 5.690670013427734
observation --- [34, 642, 665, 478, 260, 487, 620, 868] info --- {'sequence': ['N57', 'N27', 'N342', 'N4', 'E83', 'E181', 'E229', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.455334356822518 loss --- 611.6671142578125 logZ --- 5.6953887939453125
observation --- [428, 711, 248, 712, 763, 232, 120, 868] info --- {'sequence': ['N492', 'N522', 'N174', 'N665', 'E211', 'E215', 'E191', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1158459211134841 loss --- 729.68310546875 logZ --- 5.6953887939453125
observation --- [645, 665, 144, 848, 589, 275, 643, 868] info --- {'sequence': ['N115', 'N342', 'N257', 'N581', 'E121', 'E207', 'E107', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0780573553049724 loss --- 766.143798828125 logZ --- 5.6953887939453125
observation --- [706, 478, 789, 211, 319, 17, 443, 868] info --- {'sequence': ['N50', 'N4', 'N549', 'N500', 'E44', 'E219', 'E47', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4000314669021092 loss --- 611.9055786132812 logZ --- 5.6953887939453125
observation --- [159, 146, 736, 385, 158, 12, 285, 868] info --- {'sequence': ['N461', 'N503', 'N631', 'N454', 'E34', 'E218', 'E57', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 64.20939636230469 logZ --- 5.6953887939453125
observation --- [265, 576, 576, 186, 354, 618, 846, 868] info --- {'sequence': ['N398', 'N455', 'N455', 'N561', 'E148', 'E118', 'E32', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2140107981354233 loss --- 732.3732299804688 logZ --- 5.700092315673828
observation --- [674, 767, 697, 856, 278, 12, 620, 868] info --- {'sequence': ['N32', 'N259', 'N623', 'N603', 'E197', 'E218', 'E229', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.072344566037372 loss --- 712.3755493164062 logZ --- 5.700092315673828
observation --- [386, 141, 711, 211, 788, 612, 567, 868] info --- {'sequence': ['N514', 'N13', 'N522', 'N500', 'E167', 'E157', 'E3', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0694200233552609 loss --- 748.3517456054688 logZ --- 5.700092315673828
observation --- [54, 176, 326, 101, 116, 430, 194, 868] info --- {'sequence': ['N93', 'N547', 'N710', 'N303', 'E163', 'E111', 'E36', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.162599389197997 loss --- 796.15380859375 logZ --- 5.700092315673828
observation --- [9, 390, 211, 151, 620, 763, 758, 868] info --- {'sequence': ['N238', 'N330', 'N500', 'N575', 'E229', 'E211', 'E80', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1676537915121414 loss --- 674.1363525390625 logZ --- 5.700092315673828
observation --- [810, 261, 375, 712, 817, 647, 579, 868] info --- {'sequence': ['N109', 'N618', 'N288', 'N665', 'E88', 'E52', 'E173', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 82.3284683227539 logZ --- 5.704874515533447
observation --- [386, 566, 541, 574, 354, 167, 808, 868] info --- {'sequence': ['N514', 'N17', 'N87', 'N127', 'E148', 'E193', 'E2', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.251174041406995 loss --- 668.239013671875 logZ --- 5.704874515533447
observation --- [841, 128, 712, 186, 528, 487, 636, 868] info --- {'sequence': ['N73', 'N317', 'N665', 'N561', 'E26', 'E181', 'E82', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0514322035910038 loss --- 711.40966796875 logZ --- 5.704874515533447
observation --- [718, 754, 856, 97, 157, 774, 633, 868] info --- {'sequence': ['N388', 'N194', 'N603', 'N112', 'E5', 'E161', 'E198', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1579627581967844 loss --- 807.481201171875 logZ --- 5.704874515533447
observation --- [756, 479, 375, 407, 423, 315, 167, 868] info --- {'sequence': ['N627', 'N624', 'N288', 'N255', 'E86', 'E99', 'E193', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.051070175621271 loss --- 774.5122680664062 logZ --- 5.704874515533447
observation --- [659, 734, 30, 509, 725, 13, 805, 868] info --- {'sequence': ['N313', 'N448', 'N29', 'N202', 'E179', 'E222', 'E150', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.132718492459799 loss --- 747.501708984375 logZ --- 5.709657669067383
observation --- [9, 41, 15, 381, 328, 534, 118, 868] info --- {'sequence': ['N238', 'N551', 'N207', 'N1', 'E102', 'E126', 'E224', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 141.63931274414062 logZ --- 5.709657669067383
observation --- [552, 139, 308, 101, 280, 275, 124, 868] info --- {'sequence': ['N305', 'N44', 'N193', 'N303', 'E72', 'E207', 'E135', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0020983584792258 loss --- 723.6449584960938 logZ --- 5.709657669067383
observation --- [179, 574, 501, 306, 13, 677, 700, 868] info --- {'sequence': ['N161', 'N127', 'N91', 'N614', 'E222', 'E189', 'E60', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.126128374706418 loss --- 703.2471923828125 logZ --- 5.709657669067383
observation --- [91, 145, 186, 407, 506, 175, 391, 868] info --- {'sequence': ['N307', 'N263', 'N561', 'N255', 'E127', 'E184', 'E220', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1242706584516282 loss --- 787.8511352539062 logZ --- 5.709657669067383
observation --- [179, 711, 767, 332, 405, 842, 430, 868] info --- {'sequence': ['N161', 'N522', 'N259', 'N399', 'E119', 'E68', 'E111', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.244151318337446 loss --- 754.1237182617188 logZ --- 5.71445369720459
observation --- [714, 82, 493, 754, 402, 673, 671, 868] info --- {'sequence': ['N697', 'N718', 'N557', 'N194', 'E61', 'E16', 'E97', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1292015981918522 loss --- 873.549560546875 logZ --- 5.71445369720459
observation --- [263, 729, 439, 211, 643, 589, 216, 868] info --- {'sequence': ['N76', 'N12', 'N46', 'N500', 'E107', 'E121', 'E74', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.220085468851853 loss --- 597.1395874023438 logZ --- 5.71445369720459
observation --- [113, 734, 373, 41, 589, 592, 568, 868] info --- {'sequence': ['N515', 'N448', 'N538', 'N551', 'E121', 'E41', 'E154', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.153207850739412 loss --- 622.0994262695312 logZ --- 5.71445369720459
observation --- [263, 324, 580, 306, 763, 557, 42, 868] info --- {'sequence': ['N76', 'N42', 'N223', 'N614', 'E211', 'E114', 'E160', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.098973639338847 loss --- 761.5322265625 logZ --- 5.71445369720459
observation --- [265, 501, 308, 712, 755, 167, 748, 868] info --- {'sequence': ['N398', 'N91', 'N193', 'N665', 'E79', 'E193', 'E22', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.290222379736337 loss --- 637.3737182617188 logZ --- 5.719314098358154
observation --- [85, 128, 574, 711, 467, 201, 620, 868] info --- {'sequence': ['N218', 'N317', 'N127', 'N522', 'E10', 'E19', 'E229', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.474597550516152 loss --- 700.7304077148438 logZ --- 5.719314098358154
observation --- [841, 535, 41, 461, 649, 285, 400, 868] info --- {'sequence': ['N73', 'N136', 'N551', 'N359', 'E101', 'E57', 'E63', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0765654946820495 loss --- 709.4647827148438 logZ --- 5.719314098358154
observation --- [387, 373, 455, 712, 783, 604, 680, 868] info --- {'sequence': ['N113', 'N538', 'N564', 'N665', 'E146', 'E4', 'E104', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1246892982537156 loss --- 751.631103515625 logZ --- 5.719314098358154
observation --- [90, 566, 856, 390, 506, 520, 579, 868] info --- {'sequence': ['N450', 'N17', 'N603', 'N330', 'E127', 'E113', 'E173', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0278287048612835 loss --- 708.1580200195312 logZ --- 5.719314098358154
observation --- [317, 789, 146, 186, 620, 788, 822, 868] info --- {'sequence': ['N2', 'N549', 'N503', 'N561', 'E229', 'E167', 'E48', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3329546214337498 loss --- 640.090087890625 logZ --- 5.7242255210876465
observation --- [244, 381, 509, 439, 520, 79, 646, 868] info --- {'sequence': ['N601', 'N1', 'N202', 'N46', 'E113', 'E223', 'E106', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4537485365557956 loss --- 787.1351928710938 logZ --- 5.7242255210876465
observation --- [34, 734, 580, 455, 520, 783, 17, 868] info --- {'sequence': ['N57', 'N448', 'N223', 'N564', 'E113', 'E146', 'E219', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.16704975914545 loss --- 717.5792846679688 logZ --- 5.7242255210876465
observation --- [490, 697, 390, 501, 487, 748, 408, 868] info --- {'sequence': ['N158', 'N623', 'N330', 'N91', 'E181', 'E22', 'E152', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3354935957772718 loss --- 645.4005737304688 logZ --- 5.7242255210876465
observation --- [263, 261, 566, 461, 99, 216, 796, 868] info --- {'sequence': ['N76', 'N618', 'N17', 'N359', 'E21', 'E74', 'E59', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1202217617533006 loss --- 793.3908081054688 logZ --- 5.7242255210876465
observation --- [244, 82, 81, 211, 167, 245, 783, 868] info --- {'sequence': ['N601', 'N718', 'N276', 'N500', 'E193', 'E230', 'E146', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0506366909436184 loss --- 736.1554565429688 logZ --- 5.729188442230225
observation --- [113, 535, 81, 760, 227, 315, 639, 868] info --- {'sequence': ['N515', 'N136', 'N276', 'N513', 'E175', 'E99', 'E6', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1063151609752582 loss --- 798.6514282226562 logZ --- 5.729188442230225
observation --- [714, 576, 535, 665, 275, 808, 157, 868] info --- {'sequence': ['N697', 'N455', 'N136', 'N342', 'E207', 'E2', 'E5', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2051047041100966 loss --- 606.9301147460938 logZ --- 5.729188442230225
observation --- [814, 525, 247, 145, 639, 193, 604, 868] info --- {'sequence': ['N190', 'N525', 'N524', 'N263', 'E6', 'E77', 'E4', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3736213763028013 loss --- 759.7097778320312 logZ --- 5.729188442230225
observation --- [395, 326, 376, 642, 604, 672, 319, 868] info --- {'sequence': ['N708', 'N710', 'N201', 'N27', 'E4', 'E201', 'E44', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2456792275584478 loss --- 690.736083984375 logZ --- 5.729188442230225
observation --- [272, 230, 171, 642, 462, 647, 5, 868] info --- {'sequence': ['N393', 'N654', 'N100', 'N27', 'E31', 'E52', 'E56', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 103.0347671508789 logZ --- 5.734198570251465
observation --- [50, 574, 593, 350, 188, 135, 420, 868] info --- {'sequence': ['N435', 'N127', 'N301', 'N705', 'E35', 'E194', 'E12', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.4047454203804737 loss --- 794.598388671875 logZ --- 5.734198570251465
observation --- [88, 375, 789, 478, 79, 292, 620, 868] info --- {'sequence': ['N168', 'N288', 'N549', 'N4', 'E223', 'E43', 'E229', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2210728596417766 loss --- 640.4882202148438 logZ --- 5.734198570251465
observation --- [85, 705, 41, 230, 420, 529, 13, 868] info --- {'sequence': ['N218', 'N539', 'N551', 'N654', 'E12', 'E129', 'E222', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3173993018417782 loss --- 722.8087768554688 logZ --- 5.734198570251465
observation --- [464, 576, 509, 760, 487, 33, 613, 868] info --- {'sequence': ['N662', 'N455', 'N202', 'N513', 'E181', 'E162', 'E115', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.2956593573343476 loss --- 727.5757446289062 logZ --- 5.734198570251465
observation --- [34, 41, 830, 690, 112, 452, 14, 868] info --- {'sequence': ['N57', 'N551', 'N282', 'N62', 'E37', 'E67', 'E171', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1227620968959158 loss --- 788.6491088867188 logZ --- 5.739185333251953
observation --- [449, 535, 407, 164, 431, 582, 243, 868] info --- {'sequence': ['N562', 'N136', 'N255', 'N292', 'E168', 'E178', 'E15', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0265603942947783 loss --- 749.646728515625 logZ --- 5.739185333251953
observation --- [34, 754, 290, 455, 716, 600, 649, 868] info --- {'sequence': ['N57', 'N194', 'N512', 'N564', 'E196', 'E53', 'E101', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.3680841456307915 loss --- 756.977783203125 logZ --- 5.739185333251953
observation --- [44, 478, 46, 509, 667, 755, 23, 868] info --- {'sequence': ['N719', 'N4', 'N470', 'N202', 'E134', 'E79', 'E136', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 50.92192077636719 logZ --- 5.739185333251953
observation --- [449, 407, 230, 211, 275, 677, 474, 868] info --- {'sequence': ['N562', 'N255', 'N654', 'N500', 'E207', 'E189', 'E70', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 0 loss --- 15.585935592651367 logZ --- 5.739185333251953
observation --- [490, 690, 509, 97, 292, 275, 663, 868] info --- {'sequence': ['N158', 'N62', 'N202', 'N112', 'E43', 'E207', 'E133', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.030052830555141 loss --- 747.8634033203125 logZ --- 5.7440571784973145
observation --- [28, 332, 375, 306, 245, 589, 604, 868] info --- {'sequence': ['N39', 'N399', 'N288', 'N614', 'E230', 'E121', 'E4', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.397420371890531 loss --- 658.4228515625 logZ --- 5.7440571784973145
observation --- [50, 711, 830, 261, 662, 5, 275, 868] info --- {'sequence': ['N435', 'N522', 'N282', 'N618', 'E13', 'E56', 'E207', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0947437207615995 loss --- 665.5761108398438 logZ --- 5.7440571784973145
observation --- [244, 186, 712, 712, 277, 799, 286, 868] info --- {'sequence': ['N601', 'N561', 'N665', 'N665', 'E132', 'E166', 'E54', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1901082972688481 loss --- 715.169189453125 logZ --- 5.7440571784973145
observation --- [50, 835, 30, 326, 750, 664, 354, 868] info --- {'sequence': ['N435', 'N689', 'N29', 'N710', 'E64', 'E195', 'E148', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.152299805636741 loss --- 755.446533203125 logZ --- 5.7440571784973145
observation --- [372, 172, 141, 527, 827, 312, 354, 868] info --- {'sequence': ['N607', 'N409', 'N13', 'N471', 'E98', 'E153', 'E148', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.205021611718855 loss --- 804.3095703125 logZ --- 5.748981475830078
observation --- [834, 202, 211, 574, 620, 484, 520, 868] info --- {'sequence': ['N371', 'N376', 'N500', 'N127', 'E229', 'E109', 'E113', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.0702966827474718 loss --- 667.2477416992188 logZ --- 5.748981475830078
observation --- [841, 247, 754, 501, 487, 620, 63, 868] info --- {'sequence': ['N73', 'N524', 'N194', 'N91', 'E181', 'E229', 'E76', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [868]} reward --- 1.1699228764710645 loss --- 621.6558227539062 logZ --- 5.748981475830078
