observation --- [835, 94, 645, 867] info --- {'sequence': ['N689', 'N462', 'N115', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 67.6893539428711 logZ --- 0.9099219441413879
observation --- [541, 794, 810, 867] info --- {'sequence': ['N87', 'N236', 'N109', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 57.25279998779297 logZ --- 0.9049197435379028
observation --- [326, 573, 370, 867] info --- {'sequence': ['N710', 'N67', 'N256', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 56.112510681152344 logZ --- 0.9049197435379028
observation --- [105, 340, 645, 867] info --- {'sequence': ['N417', 'N626', 'N115', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 66.8336410522461 logZ --- 0.9049197435379028
observation --- [711, 563, 9, 867] info --- {'sequence': ['N522', 'N653', 'N238', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 51.111572265625 logZ --- 0.9049197435379028
observation --- [640, 197, 90, 867] info --- {'sequence': ['N460', 'N647', 'N450', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 52.902061462402344 logZ --- 0.9049197435379028
observation --- [574, 587, 674, 867] info --- {'sequence': ['N127', 'N715', 'N32', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 56.96514129638672 logZ --- 0.8999249935150146
observation --- [390, 45, 559, 867] info --- {'sequence': ['N330', 'N352', 'N129', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 48.9145622253418 logZ --- 0.8999249935150146
observation --- [306, 684, 323, 867] info --- {'sequence': ['N614', 'N655', 'N89', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 53.06456756591797 logZ --- 0.8999249935150146
observation --- [41, 71, 653, 867] info --- {'sequence': ['N551', 'N262', 'N600', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 55.92734146118164 logZ --- 0.8999249935150146
observation --- [455, 53, 666, 867] info --- {'sequence': ['N564', 'N617', 'N466', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 67.95686340332031 logZ --- 0.8999249935150146
observation --- [375, 441, 57, 867] info --- {'sequence': ['N288', 'N530', 'N34', '[TER]'], 'allowed_forward_actions': [], 'allowed_backward_actions': [867]} reward --- 0 loss --- 59.75123977661133 logZ --- 0.8949374556541443
