N424 N524 N157 E78 E135,7717.6993
N259 N42 N713 E189 E34,6873.307
N464 N193 N408 E234 E111,7444.236199999999
N4 N223 N25 E172 E199,7031.79913
N689 N288 N25 E148 E67,7456.93371
N200 N302 N386 E14 E10,8758.1726
N201 N193 N126 E157 E230,7373.5416000000005
N581 N42 N415 E22 E7,7575.4812
N597 N539 N717 E31 E182,6171.412340000001
N470 N525 N80 E135 E104,6716.2747
N112 N665 N610 E63 E193,6920.37708
N448 N387 N535 E13 E123,7576.1883
N409 N44 N96 E90 E20,6974.6286
N153 N512 N535 E232 E3,7623.5669
N42 N551 N429 E171 E40,6606.68405
N12 N17 N157 E161 E169,6929.0103
N136 N624 N535 E181 E229,8690.434000000001
N200 N342 N484 E7 E116,7650.3363
N464 N688 N126 E83 E126,7619.143600000001
N302 N129 N516 E203 E15,7898.4732
N12 N128 N157 E141 E196,8008.748500000001
N193 N525 N298 E142 E31,6246.77726
N259 N718 N473 E222 E209,7072.5641
N292 N174 N285 E64 E73,6661.02827
N27 N207 N333 E101 E191,7348.4284
N129 N688 N571 E40 E24,7918.11952
N153 N27 N429 E11 E112,6921.64841
N128 N27 N641 E133 E37,5673.37375
N1 N276 N19 E38 E232,7066.077920000001
N42 N445 N277 E70 E181,5606.73425
N557 N512 N126 E222 E221,7604.1716000000015
N614 N424 N126 E42 E39,8992.9529
N575 N575 N473 E80 E77,6664.1745
N303 N387 N298 E114 E177,6172.004199999999
N342 N614 N456 E215 E178,7585.3267
N387 N200 N353 E135 E23,0
N335 N513 N60 E6 E175,6572.92958
N551 N631 N429 E81 E32,6779.2218
N13 N153 N429 E136 E47,6897.4983999999995
N654 N424 N477 E125 E111,7784.8598
N223 N500 N386 E90 E79,7420.919736000001
N4 N282 N163 E209 E188,7302.3357000000005
N665 N91 N126 E96 E232,7545.75
N13 N1 N679 E38 E40,8158.6581
N564 N424 N456 E2 E22,8617.091400000001
N665 N44 N571 E23 E64,7610.356199999999
N399 N29 N163 E112 E91,6859.6826
N549 N259 N110 E35 E223,7293.1101
N202 N12 N713 E9 E49,7301.5681
N547 N174 N429 E27 E218,6771.78319
N202 N342 N157 E90 E80,7184.6557
N129 N303 N186 E16 E96,7195.4734
N129 N551 N277 E153 E179,6748.02518
N654 N87 N610 E39 E32,8512.496
N255 N424 N277 E188 E230,7009.391999999999
N129 N603 N20 E107 E32,7841.3338
N618 N603 N408 E58 E4,6529.995459999999
N317 N547 N126 E134 E168,6862.150949999999
N376 N153 N48 E53 E196,6599.9231
N129 N129 N429 E148 E181,8306.775099999999
N282 N330 N163 E20 E4,8198.6954
N513 N575 N79 E110 E42,7396.876300000001
N424 N409 N456 E49 E25,7022.125099999999
N470 N223 N516 E20 E42,7992.7574
N665 N4 N485 E85 E61,5907.100549999999
N580 N618 N321 E134 E80,5938.52614
N87 N282 N415 E61 E79,6272.7513500000005
N470 N44 N592 E68 E191,6097.243399999999
N112 N288 N386 E194 E141,8076.5867
N174 N549 N610 E34 E1,7536.8586
N581 N564 N535 E123 E203,8883.0508
N330 N581 N410 E73 E161,6387.4818000000005
N524 N549 N333 E133 E48,6408.86476
N355 N665 N80 E142 E110,7054.0851
N330 N302 N687 E16 E43,6385.190079999999
N200 N547 N333 E23 E181,7857.1484
N27 N623 N333 E148 E189,7441.3461
N1 N193 N18 E110 E113,5795.45198
N623 N417 N321 E101 E17,6997.4749
N355 N420 N473 E127 E48,5606.337189999998
N282 N564 N25 E32 E188,8121.6489
N470 N87 N117 E36 E150,6743.701
N500 N512 N137 E221 E215,6242.0873599999995
N616 N618 N440 E5 E24,6144.1772200000005
N12 N557 N484 E133 E215,6718.17303
N255 N44 N96 E88 E96,7140.378
N223 N194 N157 E98 E123,7502.8764
N539 N210 N96 E8 E196,6970.915399999999
N301 N223 N606 E172 E4,7016.5265
N538 N399 N592 E111 E40,7095.8833
N330 N42 N321 E201 E63,6475.02265
N580 N202 N610 E96 E15,6534.86248
N342 N470 N157 E169 E190,6494.1287999999995
N27 N513 N606 E234 E20,6974.4469
N12 N330 N277 E31 E161,7161.4562000000005
N581 N387 N186 E87 E83,6663.2979
N512 N202 N611 E76 E131,0
N618 N87 N25 E2 E6,8164.1674
N512 N194 N186 E111 E223,7772.6381
N512 N153 N160 E7 E174,6708.676100000001
N464 N561 N477 E129 E69,6859.23319
N551 N62 N231 E147 E59,7128.3346
N355 N17 N157 E142 E161,6667.1947
N551 N390 N19 E88 E80,6675.3189
N194 N597 N163 E58 E196,6816.50417
N90 N614 N571 E53 E19,6034.47645
N255 N202 N516 E217 E80,7415.49038
N193 N90 N160 E94 E196,6749.7516
N91 N710 N315 E147 E94,6249.826770000001
N1 N710 N477 E210 E224,6650.3121
N618 N129 N160 E126 E111,7848.58
N445 N580 N110 E35 E32,6946.90005
N42 N129 N321 E133 E86,6393.3113
N136 N464 N679 E42 E54,7590.2487
N288 N136 N713 E72 E78,6381.12722
