N622 N194 N129 E78 E47 E203,6998.04642
N406 N223 N466 E10 E38 E91,7624.81412
N6 N136 N662 E23 E38 E57,7846.60593
N392 N42 N34 E213 E230 E222,5870.86759
N593 N492 N57 E112 E121 E7,7265.00277
N274 N500 N89 E210 E24 E41,6624.6692
N657 N561 N662 E176 E191 E37,6649.39862
N36 N342 N600 E7 E209 E150,6437.488820000001
N475 N455 N50 E42 E139 E223,6252.93987
N612 N194 N129 E109 E189 E78,5716.26622
N392 N464 N50 E80 E150 E64,6618.59464
N274 N42 N367 E40 E223 E77,7450.98126
N106 N399 N435 E1 E210 E152,6250.88804
N314 N614 N662 E42 E12 E179,8197.0418
N336 N42 N161 E187 E209 E207,6166.42717
N666 N665 N662 E64 E21 E127,7298.58209
N483 N313 N450 E187 E77 E125,7358.8144
N151 N112 N188 E194 E218 E22,6769.5669800000005
N696 N466 N129 E193 E207 E70,5923.928630000001
N108 N32 N466 E30 E41 E56,6611.95033
N622 N292 N57 E65 E133 E230,6371.523499999999
N668 N385 N367 E30 E33 E12,7798.66231
N560 N689 N158 E24 E34 E123,6849.79271
N205 N302 N307 E152 E187 E4,6498.90656
N494 N513 N307 E17 E110 E170,6558.197479999999
N646 N302 N158 E38 E1 E41,6349.76526
N155 N624 N76 E161 E161 E20,5661.69014
N234 N276 N2 E97 E112 E189,6378.73387
N657 N492 N450 E9 E136 E78,6449.045050000001
N151 N13 N89 E170 E24 E111,7367.62102
N533 N13 N219 E152 E157 E136,6140.4782
N643 N551 N93 E152 E96 E148,6451.75343
N85 N129 N219 E210 E158 E210,6285.7913100000005
N152 N513 N50 E22 E30 E207,6718.57122
N392 N32 N39 E149 E178 E4,6471.56524
N295 N547 N313 E133 E181 E96,5972.09077
N366 N551 N219 E23 E162 E66,6002.316819999999
N183 N665 N158 E177 E5 E177,6213.2648899999995
N483 N136 N313 E181 E34 E8,6907.50972
N680 N512 N50 E201 E150 E229,6455.10322
N222 N263 N310 E59 E22 E61,7366.67119
N240 N689 N161 E36 E77 E35,7143.53059
N151 N27 N398 E31 E4 E24,6666.18206
N696 N292 N32 E135 E114 E83,6224.04072
N702 N662 N367 E166 E38 E1,8799.83673
N694 N313 N190 E57 E148 E210,6715.90895
N696 N194 N435 E224 E169 E132,5554.23303
N489 N614 N89 E107 E36 E28,7247.13538
N595 N464 N600 E110 E59 E108,6423.34908
N65 N282 N39 E152 E105 E171,5855.057220000001
N690 N313 N313 E1 E187 E64,7309.033240000001
N234 N129 N161 E228 E196 E141,6720.633170000001
N489 N346 N307 E194 E74 E114,5573.64187
N680 N551 N367 E12 E11 E147,7428.1586099999995
N559 N271 N435 E12 E86 E84,7262.06638
N559 N12 N158 E167 E156 E161,6405.73795
N540 N27 N129 E12 E87 E12,7250.3998599999995
N33 N127 N371 E96 E229 E70,6123.473819999999
N483 N448 N662 E161 E91 E203,6711.2841
N143 N1 N39 E173 E196 E34,6987.62064
N595 N603 N600 E34 E223 E1,6528.66273
N559 N464 N2 E30 E21 E226,7690.99762
N85 N460 N39 E125 E87 E223,6731.1763
N314 N292 N367 E2 E134 E20,7455.56056
N457 N466 N313 E218 E90 E110,6239.00532
N702 N257 N450 E219 E53 E6,5968.396649999999
N602 N12 N57 E191 E104 E98,6539.9385
N151 N89 N515 E94 E39 E88,6785.28217
N274 N136 N238 E34 E132 E21,6549.58881
N151 N665 N385 E42 E29 E152,6905.5692
N509 N417 N367 E161 E156 E33,6071.070170000001
N657 N597 N68 E176 E87 E38,6070.440909999999
N508 N662 N129 E10 E116 E192,8365.58048
N668 N551 N282 E82 E84 E119,0
N143 N524 N708 E32 E6 E228,6589.51864
N668 N581 N89 E191 E151 E44,5679.326390000001
N265 N136 N39 E87 E77 E196,6805.673559999999
N595 N512 N190 E6 E78 E28,6715.6527099999985
N613 N524 N2 E91 E87 E132,6463.968740000001
N593 N158 N276 E172 E28 E221,6130.985989999999
N162 N12 N188 E223 E12 E199,7644.0151399999995
N222 N515 N219 E6 E35 E174,6752.023519999999
N324 N561 N388 E1 E223 E141,6315.47952
N295 N303 N188 E210 E30 E49,6177.98986
N598 N500 N607 E65 E38 E116,7167.51001
N590 N330 N190 E31 E196 E33,6723.171990000001
N334 N12 N398 E97 E41 E149,6716.343350000001
N702 N512 N39 E205 E119 E121,6348.90369
N533 N90 N89 E47 E78 E26,6438.69045
N162 N62 N129 E45 E218 E107,6819.99574
N162 N1 N161 E143 E42 E2,7135.05988
N467 N127 N367 E11 E199 E26,6791.27719
N577 N313 N50 E42 E97 E28,7087.36743
N208 N448 N607 E87 E83 E30,6145.42472
N483 N420 N219 E48 E5 E195,5610.20846
N311 N689 N662 E33 E203 E136,7619.62583
N483 N424 N161 E47 E32 E137,7144.43409
N240 N302 N388 E101 E10 E90,7280.767670000001
N47 N301 N129 E34 E39 E173,8029.83208
N309 N512 N219 E114 E205 E29,5652.00128
N214 N597 N129 E199 E33 E170,8272.18138
N101 N665 N600 E229 E228 E47,6800.73844
N195 N282 N50 E181 E2 E2,7184.88148
N274 N603 N346 E91 E152 E199,6030.458479999999
N576 N129 N89 E36 E7 E120,6991.05432
N47 N12 N371 E142 E192 E50,6110.2133300000005
N602 N512 N57 E3 E22 E87,6885.42723
N521 N424 N388 E111 E229 E83,7165.33547
N593 N263 N188 E21 E163 E201,6494.879
N668 N551 N466 E135 E28 E218,6534.5759100000005
N593 N164 N607 E1 E39 E229,7668.9511
N630 N91 N57 E45 E163 E11,6366.86212
N106 N202 N282 E65 E91 E35,6124.61265
N559 N654 N39 E80 E30 E53,7708.83114
N630 N127 N600 E22 E33 E59,7240.97534
N521 N547 N514 E44 E95 E196,0
N36 N614 N161 E94 E80 E166,5951.25404
N41 N136 N662 E64 E151 E190,6578.61061
N489 N303 N57 E65 E28 E59,7197.9371599999995
N548 N223 N607 E229 E33 E233,7395.30006
N341 N113 N662 E129 E207 E135,6189.9001899999985
N162 N513 N367 E137 E4 E21,7460.32475
N630 N129 N93 E101 E196 E190,7207.11337
N47 N164 N662 E10 E5 E91,7505.8774600000015
N151 N561 N367 E221 E70 E42,6794.99834
N135 N112 N129 E42 E210 E193,6511.35535
N309 N113 N39 E104 E97 E49,6131.80478
N151 N435 N461 E22 E157 E14,6639.61913
N336 N259 N398 E12 E219 E39,7175.925060000001
N690 N420 N662 E178 E43 E96,5743.799129999999
N472 N654 N39 E7 E125 E59,6494.25158
N143 N89 N188 E181 E229 E43,6527.79098
N123 N551 N515 E36 E12 E213,6444.69225
N384 N91 N89 E157 E26 E36,6342.68144
N475 N524 N492 E2 E149 E101,6208.13099
