N311 N614 N662,5880.59656
N180 N614 N662,6448.938199999999
N324 N614 N662,5796.41892
N234 N614 N662,0
N205 N614 N662,6502.38774
N47 N614 N662,6881.47193
N467 N614 N662,6353.575320000001
N123 N614 N662,5665.31371
N628 N614 N662,0
N220 N614 N662,0
N646 N614 N662,6000.626620000001
N334 N614 N662,6036.20277
N273 N614 N662,6448.05675
N574 N614 N662,6426.74039
N568 N614 N662,5992.66771
N273 N614 N662,6445.62
N283 N614 N662,0
N570 N614 N662,0
N152 N614 N662,0
N341 N614 N662,6535.1
N657 N614 N662,6696.66931
N598 N614 N662,6943.118390000001
N392 N614 N662,6872.41505
N508 N614 N662,0
N240 N614 N662,0
N480 N614 N662,0
N493 N614 N662,5514.29
N680 N614 N662,6773.840259999999
N504 N614 N662,6319.63101
N479 N614 N662,5580.035609999999
N453 N614 N662,5883.607080000002
N59 N614 N662,6083.37406
N643 N614 N662,0
N195 N614 N662,0
N483 N614 N662,0
N306 N614 N662,5982.7929
N116 N614 N662,0
N394 N614 N662,5987.91118
N208 N614 N662,6105.5835
N576 N614 N662,5932.925630000001
N240 N614 N662,6523.03371
N108 N614 N662,0
N214 N614 N662,6491.68257
N340 N614 N662,0
N336 N614 N662,6304.894950000001
N123 N614 N662,5665.31371
N55 N614 N662,7362.98382
N306 N614 N662,5977.100730000001
N696 N614 N662,6589.78294
N568 N614 N662,0
N568 N614 N662,0
N16 N614 N662,6098.733740000001
N6 N614 N662,6406.456679999999
N108 N614 N662,6142.690550000001
N108 N614 N662,6142.690550000001
N309 N614 N662,0
N702 N614 N662,0
N328 N614 N662,0
N366 N614 N662,6659.545020000001
N570 N614 N662,5828.63659
N65 N614 N662,5932.920000000001
N265 N614 N662,5967.27641
N222 N614 N662,0
N472 N614 N662,5984.956459999999
N480 N614 N662,0
N220 N614 N662,5811.30916
N659 N614 N662,5680.45865
N668 N614 N662,6298.029140000001
N406 N614 N662,6329.04269
N234 N614 N662,6953.89222
N559 N614 N662,0
N341 N614 N662,6537.233950000002
N274 N614 N662,0
N540 N614 N662,0
N274 N614 N662,0
N264 N614 N662,0
N37 N614 N662,0
N336 N614 N662,0
N336 N614 N662,0
N521 N614 N662,0
N392 N614 N662,6872.41505
N214 N614 N662,6491.68257
N392 N614 N662,6872.41505
N529 N614 N662,5899.475640000001
N548 N614 N662,6091.477919999999
N336 N614 N662,6304.894950000001
N504 N614 N662,6319.63101
N143 N614 N662,6343.17598
N595 N614 N662,6440.533869999999
N105 N614 N662,6198.81726
N518 N614 N662,5811.2361599999995
N334 N614 N662,6036.20277
N306 N614 N662,5977.100730000001
N494 N614 N662,6615.33444
N666 N614 N662,5958.1734
N630 N614 N662,6271.159229999999
N392 N614 N662,6872.41505
N576 N614 N662,5932.925630000001
N472 N614 N662,5984.956459999999
N694 N614 N662,6534.3912199999995
N595 N614 N662,6440.533869999999
N123 N614 N662,5665.31371
N55 N614 N662,6750.033820000001
N576 N614 N662,5932.925630000001
N324 N614 N662,5796.41892
N182 N614 N662,5693.2048700000005
N438 N614 N662,5974.789929999999
N569 N614 N662,6440.439089999999
N560 N614 N662,6466.56684
N667 N614 N662,5584.168179999999
N425 N614 N662,6040.98337
N147 N614 N662,5836.29296
N560 N614 N662,6466.56684
N306 N614 N662,5977.100730000001
N16 N614 N662,6098.733740000001
N106 N614 N662,6360.12039
N221 N614 N662,0
N659 N614 N662,5680.45865
N106 N614 N662,6360.12039
N593 N614 N662,6758.98203
N438 N614 N662,5974.789929999999
N598 N614 N662,6943.118390000001
N509 N614 N662,5880.43765
N135 N614 N662,5854.9498300000005
N560 N614 N662,6466.56684
N630 N614 N662,6271.159229999999
N568 N614 N662,5992.66771
N593 N614 N662,6758.98203
N628 N614 N662,6971.11217
N540 N614 N662,6494.7236
N167 N614 N662,6641.50459
N195 N614 N662,6577.27021
N108 N614 N662,6142.690550000001
N183 N614 N662,6019.59402
N139 N614 N662,5803.15347
N574 N614 N662,6426.74039
N467 N614 N662,6353.575320000001
N135 N614 N662,5854.9498300000005
N240 N614 N662,6523.03371
N208 N614 N662,6105.5835
N628 N614 N662,6971.11217
N16 N614 N662,6098.733740000001
N602 N614 N662,6053.41774
N340 N614 N662,5695.7103099999995
N508 N614 N662,6907.451149999999
N108 N614 N662,6142.690550000001
N265 N614 N662,5967.27641
N366 N614 N662,6659.545020000001
N590 N614 N662,6288.03481
N151 N614 N662,6865.8084800000015
N240 N614 N662,6523.03371
N155 N614 N662,5799.51612
N240 N614 N662,6523.03371
N494 N614 N662,6615.33444
N595 N614 N662,6440.533869999999
N340 N614 N662,5695.7103099999995
N382 N614 N662,5931.615587
N309 N614 N662,6217.22635
N213 N614 N662,6992.614030000001
N521 N614 N662,6674.26866
N183 N614 N662,6019.59402
N559 N614 N662,7411.542819999999
N328 N614 N662,6542.83404
N240 N614 N662,6523.03371
N384 N614 N662,6132.381239999999
N494 N614 N662,6615.33444
N33 N614 N662,6332.3228
N274 N614 N662,6880.81171
N529 N614 N662,5899.475640000001
N37 N614 N662,5985.869629999999
N668 N614 N662,6298.029140000001
N31 N614 N662,5800.79408
N540 N614 N662,6494.7236
N548 N614 N662,6091.477919999999
N504 N614 N662,6319.63101
N205 N614 N662,6502.38774
N595 N614 N662,6440.533869999999
N213 N614 N662,6992.614030000001
N602 N614 N662,6053.41774
N167 N614 N662,6641.50459
N106 N614 N662,6360.12039
N147 N614 N662,5836.29296
N49 N614 N662,5867.088809999999
N548 N614 N662,6091.477919999999
N646 N614 N662,6000.626620000001
N521 N614 N662,6674.26866
N208 N614 N662,6105.5835
N273 N614 N662,6448.05675
N505 N614 N662,5571.95881
N467 N614 N662,6353.575320000001
N406 N614 N662,6329.04269
N106 N614 N662,6360.12039
N162 N614 N662,6825.92894
N384 N614 N662,6132.381239999999
N155 N614 N662,5799.51612
N36 N614 N662,6195.2225
N314 N614 N662,6513.25173
N504 N614 N662,6319.63101
N213 N614 N662,6992.614030000001
N480 N614 N662,6433.70958
N657 N614 N662,6696.66931
N438 N614 N662,5974.789929999999
N394 N614 N662,5987.91118
N702 N614 N662,6989.664990000001
N691 N614 N662,5635.79769
N559 N614 N662,7411.542819999999
N630 N614 N662,6271.159229999999
N657 N614 N662,6696.66931
N680 N614 N662,6773.840259999999
N33 N614 N662,6332.3228
N328 N614 N662,6542.83404
N213 N614 N662,6992.614030000001
N613 N614 N662,6975.8242900000005
N447 N614 N662,6512.85737
N643 N614 N662,6322.29285
N314 N614 N662,6513.25173
N274 N614 N662,6880.81171
N341 N614 N662,6537.233950000002
N556 N614 N662,5676.861610000001
N406 N614 N662,6329.04269
N567 N614 N662,5959.72365
N366 N614 N662,6659.545020000001
N59 N614 N662,6083.37406
N274 N614 N662,6880.81171
N590 N614 N662,6288.03481
N394 N614 N662,5987.91118
N559 N614 N662,7411.542819999999
N480 N614 N662,6433.70958
N489 N614 N662,6191.11112
N574 N614 N662,6426.74039
N702 N614 N662,6989.664990000001
N574 N614 N662,6426.74039
N205 N614 N662,6502.38774
N336 N614 N662,6304.894950000001
N680 N614 N662,6773.840259999999
N183 N614 N662,6019.59402
N567 N614 N662,5959.72365
N630 N614 N662,6271.159229999999
N453 N614 N662,5883.607080000002
N162 N614 N662,6825.92894
N155 N614 N662,5799.51612
N290 N614 N662,5552.878729999999
N309 N614 N662,6217.22635
N521 N614 N662,6674.26866
N167 N614 N662,6641.50459
N447 N614 N662,6512.85737
N628 N614 N662,6971.11217
N505 N614 N662,5571.95881
N668 N614 N662,6298.029140000001
N668 N614 N662,6298.029140000001
N162 N614 N662,6825.92894
N295 N614 N662,6552.916290000001
N36 N614 N662,6195.2225
N324 N614 N662,5796.41892
N598 N614 N662,6943.118390000001
N472 N614 N662,5984.956459999999
N36 N614 N662,6195.2225
N483 N614 N662,7006.57469
N339 N614 N662,5925.76915
N559 N614 N662,7411.542819999999
N678 N614 N662,6785.94211
N392 N614 N662,6872.41505
N598 N614 N662,6943.118390000001
N41 N614 N662,5964.044269999999
N622 N614 N662,6053.318899999998
N139 N614 N662,5803.15347
N678 N614 N662,6785.94211
N447 N614 N662,6512.85737
N479 N614 N662,5580.035609999999
N504 N614 N662,6319.63101
N108 N614 N662,6142.690550000001
N567 N614 N662,5959.72365
N691 N614 N662,5635.79769
N666 N614 N662,5958.1734
N214 N614 N662,6491.68257
N148 N614 N662,6334.74096
N666 N614 N662,5958.1734
N36 N614 N662,6195.2225
N392 N614 N662,6872.41505
N494 N614 N662,6615.33444
N392 N614 N662,6872.41505
N36 N614 N662,6195.2225
N382 N614 N662,5931.615587
N659 N614 N662,5680.45865
N504 N614 N662,6319.63101
N340 N614 N662,5695.7103099999995
N59 N614 N662,6083.37406
N6 N614 N662,6406.456679999999
N222 N614 N662,7088.71875
N691 N614 N662,5635.79769
N340 N614 N662,5695.7103099999995
N65 N614 N662,5935.01313
N392 N614 N662,6872.41505
N55 N614 N662,6750.033820000001
N339 N614 N662,5925.76915
N576 N614 N662,5932.925630000001
N135 N614 N662,5854.9498300000005
N680 N614 N662,6773.840259999999
N483 N614 N662,7006.57469
N613 N614 N662,6975.8242900000005
N341 N614 N662,6537.233950000002
N465 N614 N662,6079.421839999999
N33 N614 N662,6332.3228
N598 N614 N662,6943.118390000001
N467 N614 N662,6353.575320000001
N504 N614 N662,6319.63101
N508 N614 N662,6907.451149999999
N382 N614 N662,5931.615587
N560 N614 N662,6466.56684
N628 N614 N662,6971.11217
N49 N614 N662,5867.088809999999
N366 N614 N662,6659.545020000001
N273 N614 N662,6448.05675
N148 N614 N662,6334.74096
N630 N614 N662,6271.159229999999
N702 N614 N662,6989.664990000001
N569 N614 N662,6440.439089999999
N489 N614 N662,6191.11112
N593 N614 N662,6758.98203
N613 N614 N662,6975.8242900000005
N598 N614 N662,6943.118390000001
N240 N614 N662,6523.03371
N328 N614 N662,6542.83404
N659 N614 N662,5680.45865
N382 N614 N662,5931.615587
N696 N614 N662,6589.78294
N504 N614 N662,6319.63101
N290 N614 N662,5552.878729999999
N36 N614 N662,6195.2225
N214 N614 N662,6491.68257
N567 N614 N662,5959.72365
N457 N614 N662,6126.017449999999
N36 N614 N662,6195.2225
N438 N614 N662,5974.789929999999
N59 N614 N662,6083.37406
N480 N614 N662,6433.70958
N570 N614 N662,5827.953950000001
N680 N614 N662,6773.840259999999
N106 N614 N662,6360.12039
N143 N614 N662,6343.17598
N273 N614 N662,6448.05675
N668 N614 N662,6298.029140000001
N264 N614 N662,5864.66332
N213 N614 N662,6992.614030000001
N598 N614 N662,6943.118390000001
N659 N614 N662,5680.45865
N504 N614 N662,6319.63101
N540 N614 N662,6494.7236
N16 N614 N662,6098.733740000001
N570 N614 N662,5827.953950000001
N593 N614 N662,6758.98203
N690 N614 N662,6351.58603
N696 N614 N662,6589.78294
N548 N614 N662,6091.477919999999
N6 N614 N662,6406.456679999999
N324 N614 N662,5796.41892
N702 N614 N662,6989.664990000001
N574 N614 N662,6426.74039
N559 N614 N662,7411.542819999999
N101 N614 N662,5929.84422
N643 N614 N662,6322.29285
N598 N614 N662,6943.118390000001
N106 N614 N662,6360.12039
N214 N614 N662,6491.68257
N548 N614 N662,6091.477919999999
N55 N614 N662,6750.033820000001
N143 N614 N662,6343.17598
N101 N614 N662,5929.84422
N568 N614 N662,5992.66771
N540 N614 N662,6494.7236
N151 N614 N662,6865.8084800000015
N694 N614 N662,6534.3912199999995
N31 N614 N662,5800.79408
N521 N614 N662,6674.26866
N622 N614 N662,6053.318899999998
N101 N614 N662,5929.84422
N630 N614 N662,6271.159229999999
N521 N614 N662,6674.26866
N504 N614 N662,6319.63101
N694 N614 N662,6534.3912199999995
N384 N614 N662,6132.381239999999
N306 N614 N662,5977.100730000001
N668 N614 N662,6298.029140000001
N540 N614 N662,6494.7236
N602 N614 N662,6053.41774
N47 N614 N662,6881.47193
N560 N614 N662,6466.56684
N486 N614 N662,5814.48764
N475 N614 N662,5709.82334
N182 N614 N662,5693.2048700000005
N577 N614 N662,6071.46928
N406 N614 N662,6329.04269
N559 N614 N662,7411.542819999999
N574 N614 N662,6426.74039
N394 N614 N662,5987.91118
N489 N614 N662,6191.11112
N336 N614 N662,6304.894950000001
N334 N614 N662,6036.20277
N438 N614 N662,5974.789929999999
N643 N614 N662,6322.29285
N273 N614 N662,6448.05675
N41 N614 N662,5964.044269999999
N467 N614 N662,6353.575320000001
N31 N614 N662,5800.79408
N222 N614 N662,7088.71875
N328 N614 N662,6542.83404
N328 N614 N662,6542.83404
N598 N614 N662,6943.118390000001
N392 N614 N662,6872.41505
N666 N614 N662,5958.1734
N240 N614 N662,6523.03371
N214 N614 N662,6491.68257
N590 N614 N662,6288.03481
N574 N614 N662,6426.74039
N508 N614 N662,6907.451149999999
N680 N614 N662,6773.840259999999
N593 N614 N662,6758.98203
N151 N614 N662,6865.8084800000015
N283 N614 N662,6497.5742900000005
N31 N614 N662,5800.79408
N41 N614 N662,5964.044269999999
N308 N614 N662,5668.336199999999
N47 N614 N662,6881.47193
N314 N614 N662,6513.25173
N657 N614 N662,6696.66931
N306 N614 N662,5977.100730000001
N569 N614 N662,6440.439089999999
N696 N614 N662,6589.78294
N612 N614 N662,6196.5652900000005
N382 N614 N662,5931.615587
N339 N614 N662,5925.76915
N55 N614 N662,6750.033820000001
N696 N614 N662,6589.78294
N213 N614 N662,6992.614030000001
N569 N614 N662,6440.439089999999
N47 N614 N662,6881.47193
N494 N614 N662,6615.33444
N504 N614 N662,6319.63101
N123 N614 N662,5665.31371
N336 N614 N662,6304.894950000001
N598 N614 N662,6943.118390000001
N628 N614 N662,6971.11217
N628 N614 N662,6971.11217
N208 N614 N662,6105.5835
N602 N614 N662,6053.41774
N36 N614 N662,6195.2225
N504 N614 N662,6319.63101
