N250 N444 N621 E4 E4,5967.28236
N491 N444 N535 E32 E28,7077.86398
N382 N444 N186 E33 E202,6146.636050000001
N668 N444 N285 E22 E193,5928.7172
N529 N444 N535 E32 E139,6542.1656
N509 N444 N499 E32 E128,5788.00377
N101 N444 N19 E229 E38,6463.59033
N314 N444 N611 E22 E175,6016.06222
N214 N444 N679 E10 E97,7287.50112
N162 N444 N456 E32 E210,6485.10167
N182 N444 N117 E229 E70,5829.5294699999995
N560 N444 N713 E33 E173,6365.7075300000015
N55 N444 N23 E32 E1,6634.79618
N560 N444 N641 E32 E57,6417.520149999999
N467 N444 N60 E10 E125,6811.098360000001
N475 N444 N717 E229 E25,6138.495110000002
N234 N444 N477 E32 E233,6600.4960999999985
N49 N444 N687 E10 E9,6845.69485
N214 N444 N79 E32 E58,6180.1789
N108 N444 N484 E33 E94,5881.491790000001
N628 N444 N130 E32 E29,6372.8221699999995
N483 N444 N137 E229 E97,6725.46595
N548 N444 N19 E229 E40,6453.180219999999
N593 N444 N157 E32 E123,6655.802449999999
N55 N444 N196 E10 E203,7694.351229999998
N33 N444 N592 E33 E170,6470.873509999999
N334 N444 N610 E10 E215,7061.33846
N548 N444 N687 E10 E36,7292.60585
N680 N444 N687 E229 E19,6758.97798
N489 N444 N484 E9 E24,6197.6879
N85 N444 N333 E20 E148,6417.99915
N406 N444 N315 E33 E177,6357.44377
N559 N444 N216 E32 E39,6601.86525
N366 N444 N429 E20 E4,6498.89833
N678 N444 N157 E20 E125,6378.4135400000005
N274 N444 N110 E229 E59,6722.823170000001
N593 N444 N411 E229 E114,6556.35502
N574 N444 N456 E229 E204,6143.88945
N382 N444 N176 E10 E13,7101.77383
N559 N444 N110 E32 E136,6733.83244
N574 N444 N717 E32 E2,6547.95617
N213 N444 N377 E30 E30,6656.28154
N151 N444 N315 E22 E31,6249.650689999999
N457 N444 N126 E32 E50,6402.16156
N480 N444 N386 E32 E19,6673.18747
N55 N444 N416 E32 E122,6140.4455499999995
N213 N444 N474 E32 E12,7170.171279999999
N559 N444 N23 E32 E32,7222.60923
N314 N444 N25 E33 E5,6498.75616
N494 N444 N408 E30 E22,6907.7419500000005
N328 N444 N10 E30 E167,6502.49397
N548 N444 N440 E30 E151,6053.49711
N314 N444 N484 E32 E30,6861.093980000001
N568 N444 N386 E22 E1,6458.27038
N234 N444 N611 E20 E7,6517.346140000001
N108 N444 N456 E229 E187,6454.20033
N425 N444 N484 E22 E79,5743.44131
N457 N444 N429 E10 E116,6821.125619999999
N173 N444 N592 E30 E114,5790.120579999999
N518 N444 N488 E33 E40,6107.918490000001
N205 N444 N679 E33 E146,6506.65187
N494 N444 N231 E30 E85,6344.159530000001
N457 N444 N60 E20 E14,6042.597170000001
N508 N444 N717 E32 E175,6169.073179999999
N630 N444 N499 E30 E215,6025.97435
N328 N444 N535 E32 E1,7065.970719999999
N143 N444 N606 E10 E229,6946.552180000001
N628 N444 N485 E10 E33,7418.13149
N55 N444 N246 E33 E136,6288.53017
N6 N444 N298 E10 E32,7351.22105
N213 N444 N499 E229 E86,6659.22528
N205 N444 N298 E10 E186,6830.4009
N508 N444 N429 E33 E80,6516.51442
N529 N444 N639 E10 E136,6797.24321
N595 N444 N246 E9 E31,5775.869820000001
